PETRO_TH90,nsa_sersic_n,log_SFR_ssp,log_age_mean_LW,modelMag_r,log_ZH_mean_LW,vel_sigma_Re,C,log_SFR_Ha,LogMass
-0.16729251825489078,0.7166685671083997,0.7934821926881591,0.19316571646670128,0.7536716729894669,0.16780939709055814,0.6199855084333843,-0.3220946551985808,0.4594794405151627,1.5742356923338579
0.10201087066074954,0.54480723802581,0.5976386618425726,0.388349378652251,0.12401709914821882,0.6531828519120495,0.3987694977417792,0.9550472680442272,0.5588144391557864,0.8320827781842313
-0.6639773474966485,-1.3997033032512267,0.8188208333311123,-0.7437758674005196,0.5498480174434187,-0.8803549198047018,-0.10954431875140731,-1.2215821739749995,0.8002803848487474,-0.4816823620114642
0.9677759896454557,-1.2834084467634617,0.72934350967627,-1.4791221468008342,-0.2578443495191725,-0.917800172956587,1.458751274631178,-0.4924000625247712,0.4527212289209921,-0.9788944138221879
1.0662498101263194,0.48989794712818135,-0.14580962791924015,0.8661422179907188,-1.3790176441943593,1.295892599613419,-0.037865201600079015,0.5714494139123434,0.3568176985216102,0.5113244879612253
0.7374830250730602,-0.9869934642864803,1.9183007341593956,-1.0820887883963026,0.3063200338916387,-1.2980684512199216,0.3641176111057465,-1.0545950200233216,1.4083861794956887,0.6406969735120556
-1.2640396642548495,-1.283448856794419,-0.25246822494683946,-0.21684663928819697,0.5153214891699172,0.12394090495036297,-0.434258467627685,-1.034327912693776,-0.0317190806531087,-1.1740256382363563
-2.009968720681247,0.7284371105637282,0.7842564288854053,-0.7261567266209172,0.7925038222161498,-1.176984861599674,0.6750676336534767,-0.649985266657272,-0.15247574184418033,-0.7222607671147293
-0.306868777683398,-1.3579705859022284,-0.48595216466901814,-0.7374548149296017,0.6031971509744165,-1.5056774624933464,1.3990321325081436,-1.5132123235122708,0.24191644256189127,-1.412215418007751
0.2880717873351579,0.27393892508866474,1.3149990623277747,0.2337388146338839,-1.762415157627333,0.7429980251691943,-0.25478398509369526,0.7695870808785544,1.3152113570284027,0.6851234342435674
-0.5325726386554035,0.11461773783784349,0.5770452130951885,0.060342045200613585,-0.37704687674032106,0.4465050391252943,0.06629895769025657,0.3563927352723315,0.326863352947469,-0.01423789296923902
-0.788575481688751,0.9152057959692551,0.5214306061203716,1.222682791106808,0.14300243101702445,0.7711496810692016,-0.6491746133679688,0.28799003622331354,0.41937680557863033,0.3445738586700466
-1.12888874935488,-0.5509277870346257,0.3493479539098049,0.49389218742570473,0.39687333480946574,1.5107573739017974,0.13142316509042187,-0.4281639144873732,0.9404153304021269,0.8386471389575882
0.24198027409106923,-0.2562213722697649,0.8993624524835958,-0.7740802575421727,-0.5266015353972617,-1.5149792271810223,0.8283697861829925,-0.4218696287879962,1.4299959539408647,-0.9309838653008666
-1.0003257434006767,-0.19619139136353297,0.5087030253092353,-0.474505604084733,0.6497095792287154,0.035034693691676534,-0.6506659459403955,-0.17585648957390487,0.6784102631924145,-0.6826404549595693
-0.7256746048647305,-0.1513807700915424,2.3211111930038664,-1.3727206456897987,-0.16652087931486015,-1.264320353480902,0.40999932606113537,-0.3396023196463393,2.368553803265149,0.5907251799125519
-0.9112705049444954,-1.6495236674031228,0.35351434676744686,-0.6541410169987093,1.2515111693526668,-0.21884764621063654,1.870823313248114,-0.8313017361916131,0.08174166699789379,-0.8551812015203751
-0.7256371006736584,-1.0924376008779144,0.875757949117612,-1.3157160270069583,0.8385664563112973,-1.342428793817819,0.008952416513244334,-0.5375265851772864,0.12678713266425803,-0.3953340762942062
-0.21583643734439845,-1.0626708023580962,0.7928040671842285,-1.794642454097909,0.4297831460695041,-1.166952075489641,1.8049850297229102,-0.5142172575679792,0.881752961934488,-0.22116586635479857
0.853807933653074,-0.7925147985029696,0.7712602213946239,-0.3014422879181343,-0.4032573165050581,0.4153495929353597,0.7933705887255802,0.26756179853051415,0.8234978388690667,-0.037669950836112034
0.2416703808976795,-1.148239867801698,0.920774924986609,-1.3290284733106756,0.8756855506939789,0.11244413689918914,0.7694644021634446,-0.5978097483637507,0.26361762090905344,-0.7564193899031886
